LLgeneID,EntrezGeneID
LL0000020679,393824
LL0000020680,386628
LL0000020681,386825
LL0000020682,100008368
LL0000020683,678534
LL0000020684,405834
LL0000020685,30227
LL0000020686,30192
LL0000020687,641469
LL0000020688,561440
LL0000020689,796299
LL0000020690,569075
LL0000020691,560014
LL0000020692,101885039
LL0000020693,445069
LL0000020694,30546
LL0000020695,65090
LL0000020696,570240
LL0000020697,568668
LL0000020698,798577
LL0000020699,101884890
LL0000020700,569344
LL0000020701,561563
LL0000020702,561496
LL0000020703,560275
LL0000020704,557021
LL0000020705,503919
LL0000020706,641290
LL0000020707,436715
LL0000020708,751753
LL0000020709,373078
LL0000020710,326050
LL0000020711,447862
LL0000020712,553506
LL0000020713,393893
LL0000020714,553654
LL0000020715,445145
LL0000020716,406472
LL0000020717,406727
LL0000020718,550370
LL0000020719,556815
LL0000020720,559149
LL0000020721,415197
LL0000020722,556651
LL0000020723,550541
LL0000020724,794545
LL0000020725,436595
LL0000020726,394092
LL0000020727,450049
LL0000020728,394120
LL0000020729,450013
LL0000020730,378990
LL0000020731,447910
LL0000020732,415176
LL0000020733,100037370
LL0000020734,100329471
LL0000020735,791929
LL0000020736,406661
LL0000020737,393280
LL0000020738,334271
LL0000020739,492366
LL0000020740,497432
LL0000020741,100034474
LL0000020742,100006053
LL0000020743,572344
LL0000020744,692064
LL0000020745,497616
LL0000020746,562350
LL0000020747,406852
LL0000020748,571621
LL0000020749,393125
LL0000020750,393635
LL0000020751,559225
LL0000020752,445382
LL0000020753,570945
LL0000020754,100529857
LL0000020755,337461
LL0000020756,436892
LL0000020757,405828
LL0000020758,322969
LL0000020759,335750
LL0000020760,406510
LL0000020761,563392
LL0000020762,445231
LL0000020763,
LL0000020764,321744
LL0000020765,30172
LL0000020766,777756
LL0000020767,406491
LL0000020768,100330598
LL0000020769,799637
LL0000020770,436629
LL0000020771,567446
LL0000020772,449827
LL0000020773,445204
LL0000020774,406805
LL0000020775,100330908
LL0000020776,562320
LL0000020777,323865
LL0000020778,553621
LL0000020779,567911
LL0000020780,494087
LL0000020781,564277
LL0000020782,437006
LL0000020783,570003
LL0000020784,797297
LL0000020785,563017
LL0000040101,100329563
LL0000020786,751738
LL0000020787,100000797
LL0000020788,100535812
LL0000020789,568821
LL0000020790,100002566
LL0000020791,571744
LL0000020792,571743
LL0000020793,553793
LL0000020794,572518
LL0000020795,555218
LL0000020796,259192
LL0000020797,259193
LL0000020798,100002007
LL0000020799,790945
LL0000020800,445358
LL0000020801,572412
LL0000020802,796577
LL0000020803,606585
LL0000020804,568941
LL0000020805,567419
LL0000020806,393272
LL0000020807,558261
LL0000020808,405757
LL0000020809,494075
LL0000020810,777716
LL0000020811,541527
LL0000020812,797890
LL0000020813,100270760
LL0000020814,114426
LL0000020815,792921
LL0000020816,449859
LL0000020817,335524
LL0000020818,550534
LL0000020819,100170836
LL0000020820,393588
LL0000020821,327216
LL0000020822,324487
LL0000020823,571547
LL0000020824,564552
LL0000020825,797715
LL0000020826,559207
LL0000020827,324573
LL0000020828,790923
LL0000020829,321658
LL0000020830,559942
LL0000020831,368398
LL0000020832,791194
LL0000020833,541445
LL0000020834,100170815
LL0000020835,337685
LL0000020836,652952
LL0000020837,799087
LL0000020838,323780
LL0000020839,100535938
LL0000020840,326864
LL0000020841,568096
LL0000020842,795062
LL0000020843,574525
LL0000020844,568337
LL0000020845,100147940
LL0000020846,100004628
LL0000020847,100004682
LL0000020848,100148438
LL0000020849,100004890
LL0000020850,100149406
LL0000020851,100149870
LL0000020852,100147924
LL0000020853,100003331
LL0000020854,100004933
LL0000020855,100005028
LL0000020856,100003908
LL0000020857,564219
LL0000020858,570726
LL0000020859,553200
LL0000020860,436764
LL0000020861,445092
LL0000020862,334035
LL0000020863,406544
LL0000020864,563182
LL0000020865,561648
LL0000020866,100003048
LL0000020867,100002223
LL0000020868,557997
LL0000020869,567907
LL0000020870,568106
LL0000020871,562022
LL0000020872,100001484
LL0000020873,325288
LL0000020874,566728
LL0000020875,324857
LL0000020876,100331186
LL0000020877,557913
LL0000020878,
LL0000020879,101882436
LL0000020880,574006
LL0000020881,317636
LL0000020882,393545
LL0000020883,100000073
LL0000020884,565854
LL0000020885,100332965
LL0000020886,246225
LL0000020887,492332
LL0000020888,497278
LL0000020889,449538
LL0000020890,436982
LL0000020891,100151110
LL0000020892,30413
LL0000020893,436716
LL0000020894,30503
LL0000020895,360151
LL0000020896,360152
LL0000020897,30504
LL0000020898,30582
LL0000020899,30435
LL0000020900,561815
LL0000020901,352918
LL0000020902,571624
LL0000020903,100884131
LL0000020904,100331502
LL0000020905,563080
LL0000020906,564181
LL0000020907,780836
LL0000020908,557053
LL0000020909,570397
LL0000020910,100332167
LL0000020911,562695
LL0000020912,100000387
LL0000020913,100002138
LL0000020914,569628
LL0000020915,103909302
LL0000020916,101882119
LL0000020917,30509
LL0000020918,336529
LL0000020919,360139
LL0000020920,402851
LL0000020921,65088
LL0000020922,445189
LL0000020923,336159
LL0000020924,30356
LL0000020925,80358
LL0000020926,80357
LL0000020927,554780
LL0000020928,100333449
LL0000020929,554781
LL0000020930,58111
LL0000020931,554779
LL0000020932,100148313
LL0000020933,58121
LL0000020934,80371
LL0000020935,795582
LL0000020936,30408
LL0000020937,796105
LL0000020938,100861460
LL0000020939,100861447
LL0000020940,100861446
LL0000020941,100861444
LL0000020942,100861459
LL0000020943,100861457
LL0000020944,100861456
LL0000020945,100861454
LL0000020946,100861452
LL0000020947,100861451
LL0000020948,100861450
LL0000020949,100861448
LL0000020950,80368
LL0000020951,100148965
LL0000020952,100150395
LL0000020953,100073337
LL0000020954,100151522
LL0000020955,100148220
LL0000020956,100148707
LL0000020957,100147989
LL0000020958,100148447
LL0000020959,100149214
LL0000020960,100149914
LL0000020961,100150635
LL0000020962,100151312
LL0000020963,30358
LL0000020964,100150812
LL0000020965,58116
LL0000020966,58103
LL0000020967,80362
LL0000020968,791954
LL0000020969,80366
LL0000020970,80365
LL0000020971,58115
LL0000020972,80364
LL0000020973,58104
LL0000020974,80372
LL0000020975,80363
LL0000020976,797584
LL0000020977,100148373
LL0000020978,100151438
LL0000020979,100150748
LL0000020980,80360
LL0000020981,80361
LL0000020982,100149635
LL0000020983,641416
LL0000020984,100093709
LL0000020985,80359
LL0000020986,30294
LL0000020987,100149650
LL0000020988,100150369
LL0000020989,678539
LL0000020990,553541
LL0000020991,100148683
LL0000020992,100151263
LL0000020993,100150478
LL0000020994,100149757
LL0000020995,100149043
LL0000020996,100148300
LL0000020997,100150703
LL0000020998,100151390
LL0000020999,554777
LL0000021000,101883445
LL0000021001,100150955
LL0000021002,100147865
LL0000021003,30357
LL0000021004,100149422
LL0000021005,100150158
LL0000021006,100151554
LL0000021007,100150837
LL0000021008,100332319
LL0000021009,100150823
LL0000021010,100150140
LL0000021011,100149435
LL0000021012,100148706
LL0000021013,100150375
LL0000021014,100147987
LL0000021015,100151063
LL0000021016,100150394
LL0000021017,100149536
LL0000021018,100150027
LL0000021019,100148070
LL0000021020,100149311
LL0000021021,100148579
LL0000021022,100151169
LL0000021023,100150287
LL0000021024,100147774
LL0000021025,100147853
LL0000021026,100148071
LL0000021027,100151171
LL0000021028,100150503
LL0000021029,30377
LL0000021030,100149065
LL0000021031,100148328
LL0000021032,100151410
LL0000021033,100150721
LL0000021034,100000097
LL0000021035,799912
LL0000021036,100150515
LL0000021037,569405
LL0000021038,100147882
LL0000021039,100147884
LL0000021040,100150061
LL0000021041,100149349
LL0000021042,794363
LL0000021043,100331132
LL0000021044,100331168
LL0000021045,
LL0000021046,
LL0000021047,
LL0000021048,100331094
LL0000021049,100331493
LL0000021050,
LL0000021051,108180736
LL0000021052,100001167
LL0000021053,797763
LL0000021054,556415
LL0000021055,100148137
LL0000021056,100148884
LL0000021057,100150771
LL0000021058,100148395
LL0000021059,
LL0000021060,100113432
LL0000021061,100151470
LL0000021062,100149135
LL0000021063,553133
LL0000021064,100004895
LL0000021065,100004842
LL0000021066,565950
LL0000021067,100499249
LL0000021068,566671
LL0000021069,402892
LL0000021070,555612
LL0000021071,554509
LL0000021072,768161
LL0000021073,334315
LL0000021074,406462
LL0000021075,406479
LL0000021076,324256
LL0000021077,100001110
LL0000021078,368632
LL0000021079,677753
LL0000021080,450067
LL0000021081,553455
LL0000021082,564372
LL0000021083,794414
LL0000021084,100319820
LL0000021085,560514
LL0000021086,565503
LL0000021087,557483
LL0000021088,334206
LL0000021089,447908
LL0000021090,567921
LL0000021091,100006189
LL0000021092,100004342
LL0000021093,449656
LL0000021094,101883298
LL0000021095,777767
LL0000021096,100334608
LL0000021097,100002307
LL0000021098,100334608
LL0000021099,393328
LL0000021100,550447
LL0000021101,368635
LL0000021102,570268
LL0000021103,393155
LL0000021104,100144562
LL0000021105,450059
LL0000021106,550389
LL0000021107,100534615
LL0000021108,393239
LL0000021109,405783
LL0000021110,100320445
LL0000021111,100333936
LL0000021112,794667
LL0000021113,557476
LL0000021114,100331283
LL0000021115,103911405
LL0000021116,555569
LL0000021117,553759
LL0000021118,572364
LL0000021119,565818
LL0000021120,322893
LL0000021121,494472
LL0000021122,100535618
LL0000021123,560759
LL0000021124,30316
LL0000021125,436684
LL0000021126,436773
LL0000021127,100537398
LL0000021128,405858
LL0000021129,327127
LL0000021130,555459
LL0000021131,445146
LL0000021132,393194
LL0000021133,559455
LL0000021134,777637
LL0000021135,406416
LL0000021136,100005714
LL0000021137,30500
LL0000021138,30462
LL0000021139,30501
LL0000021140,353179
LL0000021141,553576
LL0000021142,103909834
LL0000021143,101886411
LL0000021144,792456
LL0000021145,100534921
LL0000021146,562963
LL0000021147,442923
LL0000021148,560273
LL0000021149,678638
LL0000021150,100004138
LL0000021151,100005578
LL0000021152,569401
LL0000021153,100001148
LL0000021154,558500
LL0000021155,571418
LL0000021156,570476
LL0000021157,564649
LL0000021158,568602
LL0000021159,394150
LL0000021160,352920
LL0000021161,100001530
LL0000021162,796298
LL0000021163,387296
LL0000021164,387297
LL0000021165,58147
LL0000021166,387300
LL0000021167,259258
LL0000021168,387301
LL0000021169,373879
LL0000021170,387298
LL0000021171,387299
LL0000021172,100003922
LL0000021173,100037375
LL0000021174,100007926
LL0000021175,100149618
LL0000021176,100329592
LL0000021177,793750
LL0000021178,571633
LL0000021179,799741
LL0000021180,799661
LL0000021181,566099
LL0000021182,566497
LL0000021183,553321
LL0000021184,566697
LL0000021185,553311
LL0000021186,570779
LL0000021187,562774
LL0000021188,100003675
LL0000021189,373132
LL0000021190,563281
LL0000021191,406673
LL0000021192,799930
LL0000021193,368737
LL0000021194,323462
LL0000021195,606498
LL0000021196,393856
LL0000021197,327625
LL0000021198,321035
LL0000021199,406543
LL0000021200,796580
LL0000021201,492757
LL0000021202,569034
LL0000021203,794778
LL0000021204,553559
LL0000021205,619246
LL0000021206,404601
LL0000021207,393964
LL0000021208,386792
LL0000021209,553020
LL0000021210,394246
LL0000021211,394247
LL0000021212,567170
LL0000021213,394033
LL0000021214,100034498
LL0000021215,326076
LL0000021216,378962
LL0000021217,321193
LL0000021218,445110
LL0000021219,393739
LL0000021220,373103
LL0000021221,336470
LL0000021222,266749
LL0000021223,325034
LL0000021224,431769
LL0000021225,100536197
LL0000021226,567874
LL0000021227,405898
LL0000021228,558923
LL0000021229,368369
LL0000021230,560385
LL0000021231,557660
LL0000021232,550557
LL0000021233,393573
LL0000021234,100332334
LL0000021235,790940
LL0000021236,559824
LL0000021237,100000814
LL0000021238,570822
LL0000021239,393777
LL0000021240,100330319
LL0000021241,560295
LL0000021242,792831
LL0000021243,100126012
LL0000021244,402852
LL0000021245,406789
LL0000021246,565059
LL0000021247,570866
LL0000021248,393487
LL0000021249,393890
LL0000021250,567417
LL0000021251,557828
LL0000021252,100149056
LL0000021253,562105
LL0000021254,564675
LL0000021255,562930
LL0000021256,553586
LL0000021257,404041
LL0000021258,393593
LL0000021259,567038
LL0000021260,101448000
LL0000021261,101448001
LL0000021262,559488
LL0000021263,777719
LL0000021264,80939
LL0000021265,393683
LL0000021266,560764
LL0000021267,568196
LL0000021268,100148532
LL0000021269,393156
LL0000021270,100007661
LL0000021271,570587
LL0000021272,798104
LL0000021273,368256
LL0000021274,368254
LL0000021275,101886606
LL0000021276,100331083
LL0000021277,368725
LL0000021278,
LL0000021279,403050
LL0000021280,562146
LL0000021281,792828
LL0000021282,100124652
LL0000021283,100170824
LL0000021284,80959
LL0000021285,559134
LL0000021286,797792
LL0000021287,796632
LL0000021288,449674
LL0000021289,541485
LL0000021290,100536739
LL0000021291,791461
LL0000021292,560788
LL0000021293,103910991
LL0000021294,567195
LL0000021295,553633
LL0000021296,405842
LL0000021297,100007906
LL0000021298,335495
LL0000021299,558045
LL0000021300,436810
LL0000021301,100002364
LL0000021302,568910
LL0000021303,799852
LL0000021304,678635
LL0000021305,325494
LL0000021306,442922
LL0000021307,567123
LL0000021308,325686
LL0000021309,100037387
LL0000021310,322674
LL0000021311,368723
LL0000021312,100009659
LL0000021313,556271
LL0000021314,560290
LL0000021315,449994
LL0000021316,100192208
LL0000021317,564359
LL0000021318,572108
LL0000021319,30425
LL0000021320,60638
LL0000021321,30532
LL0000021322,100150137
LL0000021323,561564
LL0000021324,60636
LL0000021325,30567
LL0000021326,60639
LL0000021327,30587
LL0000021328,566533
LL0000021329,60637
LL0000021330,30558
LL0000021331,563266
LL0000021332,449658
LL0000021333,492631
LL0000021334,436977
LL0000021335,360218
LL0000021336,100000319
LL0000021337,550596
LL0000021338,100000470
LL0000021339,565366
LL0000021340,445141
LL0000021341,58138
LL0000021342,570960
LL0000021343,58136
LL0000021344,387532
LL0000021345,58140
LL0000021346,30728
LL0000021347,563463
LL0000021348,553293
LL0000021349,393787
LL0000021350,321844
LL0000021351,553765
LL0000021352,406391
LL0000021353,437019
LL0000021354,405861
LL0000021355,259186
LL0000021356,360138
LL0000021357,100333121
LL0000021358,555419
LL0000021359,368476
LL0000021360,503521
LL0000021361,561336
LL0000021362,572532
LL0000021363,562031
LL0000021364,555688
LL0000021365,100006496
LL0000021366,497126
LL0000021367,497127
LL0000021368,572016
LL0000021369,553983
LL0000021370,553999
LL0000021371,
LL0000021372,
LL0000021373,554005
LL0000021374,553986
LL0000021375,108191476
LL0000021376,554012
LL0000021377,554013
LL0000021378,553987
LL0000021379,554014
LL0000021380,554015
LL0000021381,554016
LL0000021382,100003438
LL0000021383,553997
LL0000021384,503573
LL0000021385,553940
LL0000021386,503571
LL0000021387,503572
LL0000040102,100007362
LL0000040103,568796
LL0000021389,493596
LL0000021390,493601
LL0000021391,493589
LL0000021392,493598
LL0000021393,493595
LL0000021394,493600
